,ID,EC number,reaction,flux
142,GLYOHMETRANS_RXN_m3,2.1.2.1,SER_m3 + THF_m3 <=> GLY_m3 + METHYLENE_THF_m3 + WATER_m3,0.0
143,GLYOHMETRANS_RXN_m4,2.1.2.1,SER_m4 + THF_m4 <=> GLY_m4 + METHYLENE_THF_m4 + WATER_m4,0.0
144,RXN_9524_p2,1.1.1.100,3_Oxo_octanoyl_ACPs_p2 + NADPH_p2 + PROTON_p2 --> 3_Hydroxy_octanoyl_ACPs_p2 + NADP_p2,0.06578418173678172
145,RXN_9524_p1,1.1.1.100,3_Oxo_octanoyl_ACPs_p1 + NADPH_p1 + PROTON_p1 --> 3_Hydroxy_octanoyl_ACPs_p1 + NADP_p1,0.04176133807598526
146,GUANYL_KIN_RXN_c2,2.7.4.8,0.65 ATP_c2 + 0.75 GMP_c2 + 0.78 PROTON_c2 + 0.35 aATP_c2 + 0.06 aGMP_c2 + 0.19 bGMP_c2 --> 0.5 ADP_c2 + 0.5 GDP_c2 + 0.5 aADP_c2 + 0.5 aGDP_c2,0.0
147,GUANYL_KIN_RXN_c1,2.7.4.8,0.65 ATP_c1 + 0.75 GMP_c1 + 0.78 PROTON_c1 + 0.35 aATP_c1 + 0.06 aGMP_c1 + 0.19 bGMP_c1 --> 0.5 ADP_c1 + 0.5 GDP_c1 + 0.5 aADP_c1 + 0.5 aGDP_c1,0.0
148,GUANYL_KIN_RXN_c4,2.7.4.8,0.65 ATP_c4 + 0.75 GMP_c4 + 0.78 PROTON_c4 + 0.35 aATP_c4 + 0.06 aGMP_c4 + 0.19 bGMP_c4 --> 0.5 ADP_c4 + 0.5 GDP_c4 + 0.5 aADP_c4 + 0.5 aGDP_c4,0.0
149,GUANYL_KIN_RXN_c3,2.7.4.8,0.65 ATP_c3 + 0.75 GMP_c3 + 0.78 PROTON_c3 + 0.35 aATP_c3 + 0.06 aGMP_c3 + 0.19 bGMP_c3 --> 0.5 ADP_c3 + 0.5 GDP_c3 + 0.5 aADP_c3 + 0.5 aGDP_c3,0.0
150,GUANYL_KIN_RXN_c6,2.7.4.8,0.65 ATP_c6 + 0.75 GMP_c6 + 0.78 PROTON_c6 + 0.35 aATP_c6 + 0.06 aGMP_c6 + 0.19 bGMP_c6 --> 0.5 ADP_c6 + 0.5 GDP_c6 + 0.5 aADP_c6 + 0.5 aGDP_c6,0.0
151,GUANYL_KIN_RXN_c5,2.7.4.8,0.65 ATP_c5 + 0.75 GMP_c5 + 0.78 PROTON_c5 + 0.35 aATP_c5 + 0.06 aGMP_c5 + 0.19 bGMP_c5 --> 0.5 ADP_c5 + 0.5 GDP_c5 + 0.5 aADP_c5 + 0.5 aGDP_c5,0.0
152,GUANYL_KIN_RXN_c8,2.7.4.8,0.65 ATP_c8 + 0.75 GMP_c8 + 0.78 PROTON_c8 + 0.35 aATP_c8 + 0.06 aGMP_c8 + 0.19 bGMP_c8 --> 0.5 ADP_c8 + 0.5 GDP_c8 + 0.5 aADP_c8 + 0.5 aGDP_c8,0.0
153,GUANYL_KIN_RXN_c7,2.7.4.8,0.65 ATP_c7 + 0.75 GMP_c7 + 0.78 PROTON_c7 + 0.35 aATP_c7 + 0.06 aGMP_c7 + 0.19 bGMP_c7 --> 0.5 ADP_c7 + 0.5 GDP_c7 + 0.5 aADP_c7 + 0.5 aGDP_c7,0.0
154,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x6,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x6 + NAD_x6 --> 2_METHYL_ACETO_ACETYL_COA_x6 + NADH_x6 + PROTON_x6,0.0
155,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x5,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x5 + NAD_x5 --> 2_METHYL_ACETO_ACETYL_COA_x5 + NADH_x5 + PROTON_x5,0.0
156,LYS_pc9,NA,LYS_p9 <=> LYS_c9,0.0
157,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x8,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x8 + NAD_x8 --> 2_METHYL_ACETO_ACETYL_COA_x8 + NADH_x8 + PROTON_x8,0.0
158,DIHYDROPICRED_RXN_NAD_p10,1.3.1.26,2_3_DIHYDRODIPICOLINATE_p10 + NADH_p10 + PROTON_p10 --> DELTA1_PIPERIDEINE_2_6_DICARBOXYLATE_p10 + NAD_p10,0.0
159,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x7,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x7 + NAD_x7 --> 2_METHYL_ACETO_ACETYL_COA_x7 + NADH_x7 + PROTON_x7,0.0
160,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x2,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x2 + NAD_x2 --> 2_METHYL_ACETO_ACETYL_COA_x2 + NADH_x2 + PROTON_x2,0.0
161,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x1,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x1 + NAD_x1 --> 2_METHYL_ACETO_ACETYL_COA_x1 + NADH_x1 + PROTON_x1,0.0
162,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x4,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x4 + NAD_x4 --> 2_METHYL_ACETO_ACETYL_COA_x4 + NADH_x4 + PROTON_x4,0.0
163,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x3,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x3 + NAD_x3 --> 2_METHYL_ACETO_ACETYL_COA_x3 + NADH_x3 + PROTON_x3,0.0
164,SO4_tx8,NA, <=> SULFATE_e8,0.0
165,SO4_tx9,NA, <=> SULFATE_e9,0.0
166,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x9,1.1.1.178,2_METHYL_3_HYDROXY_BUTYRYL_COA_x9 + NAD_x9 --> 2_METHYL_ACETO_ACETYL_COA_x9 + NADH_x9 + PROTON_x9,0.0
167,SO4_tx1,NA, <=> SULFATE_e1,0.0
168,SO4_tx2,NA, <=> SULFATE_e2,0.0
169,SO4_tx3,NA, <=> SULFATE_e3,0.0
170,SO4_tx4,NA, <=> SULFATE_e4,0.0
171,SO4_tx5,NA, <=> SULFATE_e5,0.0
172,6PGLUCONDEHYDROG_RXN_p1,1.1.1.44,CPD_2961_p1 + NADP_p1 --> CARBON_DIOXIDE_p1 + NADPH_p1 + RIBULOSE_5P_p1,1.0958223312033153
173,SO4_tx6,NA, <=> SULFATE_e6,0.0
174,6PGLUCONDEHYDROG_RXN_p2,1.1.1.44,CPD_2961_p2 + NADP_p2 --> CARBON_DIOXIDE_p2 + NADPH_p2 + RIBULOSE_5P_p2,1.2051221532326688
175,SO4_tx7,NA, <=> SULFATE_e7,0.0
176,LYS_pc3,NA,LYS_p3 <=> LYS_c3,0.005364788556786664
177,6PGLUCONDEHYDROG_RXN_p3,1.1.1.44,CPD_2961_p3 + NADP_p3 --> CARBON_DIOXIDE_p3 + NADPH_p3 + RIBULOSE_5P_p3,1.195123358363548
178,LYS_pc4,NA,LYS_p4 <=> LYS_c4,0.0
179,6PGLUCONDEHYDROG_RXN_p4,1.1.1.44,CPD_2961_p4 + NADP_p4 --> CARBON_DIOXIDE_p4 + NADPH_p4 + RIBULOSE_5P_p4,3.2645680836380673
180,LYS_pc1,NA,LYS_p1 <=> LYS_c1,0.00974687334796618
181,6PGLUCONDEHYDROG_RXN_p5,1.1.1.44,CPD_2961_p5 + NADP_p5 --> CARBON_DIOXIDE_p5 + NADPH_p5 + RIBULOSE_5P_p5,1.5599343304061695
182,LYS_pc2,NA,LYS_p2 <=> LYS_c2,0.0
183,6PGLUCONDEHYDROG_RXN_p6,1.1.1.44,CPD_2961_p6 + NADP_p6 --> CARBON_DIOXIDE_p6 + NADPH_p6 + RIBULOSE_5P_p6,1.2947122730210128
184,LYS_pc7,NA,LYS_p7 <=> LYS_c7,0.0
185,6PGLUCONDEHYDROG_RXN_p7,1.1.1.44,CPD_2961_p7 + NADP_p7 --> CARBON_DIOXIDE_p7 + NADPH_p7 + RIBULOSE_5P_p7,1.2050322672273421
186,LYS_pc8,NA,LYS_p8 <=> LYS_c8,0.0
187,6PGLUCONDEHYDROG_RXN_p8,1.1.1.44,CPD_2961_p8 + NADP_p8 --> CARBON_DIOXIDE_p8 + NADPH_p8 + RIBULOSE_5P_p8,1.1892341977209953
188,LYS_pc5,NA,LYS_p5 <=> LYS_c5,0.0
189,6PGLUCONDEHYDROG_RXN_p9,1.1.1.44,CPD_2961_p9 + NADP_p9 --> CARBON_DIOXIDE_p9 + NADPH_p9 + RIBULOSE_5P_p9,1.1930808411822036
190,LYS_pc6,NA,LYS_p6 <=> LYS_c6,0.0
191,RXN_9524_p6,1.1.1.100,3_Oxo_octanoyl_ACPs_p6 + NADPH_p6 + PROTON_p6 --> 3_Hydroxy_octanoyl_ACPs_p6 + NADP_p6,0.04157129757025291
192,RXN_9524_p5,1.1.1.100,3_Oxo_octanoyl_ACPs_p5 + NADPH_p5 + PROTON_p5 --> 3_Hydroxy_octanoyl_ACPs_p5 + NADP_p5,0.07340510282725532
193,RXN_9524_p4,1.1.1.100,3_Oxo_octanoyl_ACPs_p4 + NADPH_p4 + PROTON_p4 --> 3_Hydroxy_octanoyl_ACPs_p4 + NADP_p4,0.09625439738386785
194,RXN_9524_p3,1.1.1.100,3_Oxo_octanoyl_ACPs_p3 + NADPH_p3 + PROTON_p3 --> 3_Hydroxy_octanoyl_ACPs_p3 + NADP_p3,0.09057340819038637
195,sTYR_biomass10,NA,TYR_c10 --> sTYR_b10,0.0
196,RXN_9524_p9,1.1.1.100,3_Oxo_octanoyl_ACPs_p9 + NADPH_p9 + PROTON_p9 --> 3_Hydroxy_octanoyl_ACPs_p9 + NADP_p9,0.0033210653315288163
197,RXN_9524_p8,1.1.1.100,3_Oxo_octanoyl_ACPs_p8 + NADPH_p8 + PROTON_p8 --> 3_Hydroxy_octanoyl_ACPs_p8 + NADP_p8,0.0082051646467024
198,RXN_9524_p7,1.1.1.100,3_Oxo_octanoyl_ACPs_p7 + NADPH_p7 + PROTON_p7 --> 3_Hydroxy_octanoyl_ACPs_p7 + NADP_p7,0.019403949167942802
199,RXN_7978_p10,1.14.13.90,CPD1F_130_p10 + OXYGEN_MOLECULE_p10 + 2.0 PROTON_p10 + 2.0 Reduced_ferredoxins_p10 --> CPD1F_131_p10 + 2.0 Oxidized_ferredoxins_p10 + WATER_p10,0.0
200,GLT_PROTON_vc6,NA,GLT_c6 + 1.7586 PROTON_v6 --> 0.2503 GLT_v6 + PROTON_c6 + 0.7408 aGLT_v6 + 0.0089 aaGLT_v6,0.30703972497079646
201,RXN_9537_p10,4.2.1.59,R_3_hydroxymyristoyl_ACPs_p10 --> Tetradec_2_enoyl_ACPs_p10 + WATER_p10,0.0013201181216012103
202,GLT_PROTON_vc5,NA,GLT_c5 + 1.7102 PROTON_v5 --> 0.2964 GLT_v5 + PROTON_c5 + 0.6969 aGLT_v5 + 0.0066 aaGLT_v5,0.6041097859973027
203,GLT_PROTON_vc8,NA,GLT_c8 + 1.7586 PROTON_v8 --> 0.2503 GLT_v8 + PROTON_c8 + 0.7408 aGLT_v8 + 0.0089 aaGLT_v8,0.005576906934815495
204,GLT_PROTON_vc7,NA,GLT_c7 + 1.7586 PROTON_v7 --> 0.2503 GLT_v7 + PROTON_c7 + 0.7408 aGLT_v7 + 0.0089 aaGLT_v7,0.09498689604879651
205,GLT_PROTON_vc2,NA,GLT_c2 + 1.5447 PROTON_v2 --> 0.4579 GLT_v2 + PROTON_c2 + 0.5395 aGLT_v2 + 0.0026 aaGLT_v2,0.0
206,GLT_PROTON_vc1,NA,GLT_c1 + 1.4862 PROTON_v1 --> 0.5156 GLT_v1 + PROTON_c1 + 0.4825 aGLT_v1 + 0.0018 aaGLT_v1,0.0
207,GLT_PROTON_vc4,NA,GLT_c4 + 1.6579 PROTON_v4 --> 0.347 GLT_v4 + PROTON_c4 + 0.6481 aGLT_v4 + 0.0049 aaGLT_v4,0.0
208,GLT_PROTON_vc3,NA,GLT_c3 + 1.6024 PROTON_v3 --> 0.4012 GLT_v3 + PROTON_c3 + 0.5952 aGLT_v3 + 0.0036 aaGLT_v3,0.0
209,RXN_9651_p7,2.3.1.41,MALONYL_COA_p7 + Octanoyl_ACPs_p7 + PROTON_p7 --> 3_oxo_decanoyl_ACPs_p7 + CARBON_DIOXIDE_p7 + CO_A_p7,0.019403949167942802
210,ORNCARBAMTRANSFER_RXN_p9,2.1.3.3,CARBAMOYL_P_p9 + L_ORNITHINE_p9 <=> L_CITRULLINE_p9 + PROTON_p9 + Pi_p9,6.555386126520209e-06
211,RXN_9651_p6,2.3.1.41,MALONYL_COA_p6 + Octanoyl_ACPs_p6 + PROTON_p6 --> 3_oxo_decanoyl_ACPs_p6 + CARBON_DIOXIDE_p6 + CO_A_p6,0.04157129757025291
212,RXN_9651_p9,2.3.1.41,MALONYL_COA_p9 + Octanoyl_ACPs_p9 + PROTON_p9 --> 3_oxo_decanoyl_ACPs_p9 + CARBON_DIOXIDE_p9 + CO_A_p9,0.0033210653315288163
213,RXN_9651_p8,2.3.1.41,MALONYL_COA_p8 + Octanoyl_ACPs_p8 + PROTON_p8 --> 3_oxo_decanoyl_ACPs_p8 + CARBON_DIOXIDE_p8 + CO_A_p8,0.0082051646467024
214,ORNCARBAMTRANSFER_RXN_p5,2.1.3.3,CARBAMOYL_P_p5 + L_ORNITHINE_p5 <=> L_CITRULLINE_p5 + PROTON_p5 + Pi_p5,0.0
215,GLT_PROTON_vc9,NA,GLT_c9 + 1.7586 PROTON_v9 --> 0.2503 GLT_v9 + PROTON_c9 + 0.7408 aGLT_v9 + 0.0089 aaGLT_v9,0.0
216,ORNCARBAMTRANSFER_RXN_p6,2.1.3.3,CARBAMOYL_P_p6 + L_ORNITHINE_p6 <=> L_CITRULLINE_p6 + PROTON_p6 + Pi_p6,0.0
217,ORNCARBAMTRANSFER_RXN_p7,2.1.3.3,CARBAMOYL_P_p7 + L_ORNITHINE_p7 <=> L_CITRULLINE_p7 + PROTON_p7 + Pi_p7,0.0
218,ORNCARBAMTRANSFER_RXN_p8,2.1.3.3,CARBAMOYL_P_p8 + L_ORNITHINE_p8 <=> L_CITRULLINE_p8 + PROTON_p8 + Pi_p8,2.0390447321013523e-05
219,PGLUCISOM_RXN_p4,5.3.1.9,GLC_6_P_p4 <=> FRUCTOSE_6P_p4,-2.3551239148228005
220,ORNCARBAMTRANSFER_RXN_p1,2.1.3.3,CARBAMOYL_P_p1 + L_ORNITHINE_p1 <=> L_CITRULLINE_p1 + PROTON_p1 + Pi_p1,0.001371569707146851
221,PGLUCISOM_RXN_p5,5.3.1.9,GLC_6_P_p5 <=> FRUCTOSE_6P_p5,-2.467798295294952
222,ORNCARBAMTRANSFER_RXN_p2,2.1.3.3,CARBAMOYL_P_p2 + L_ORNITHINE_p2 <=> L_CITRULLINE_p2 + PROTON_p2 + Pi_p2,0.007119214942047468
223,PGLUCISOM_RXN_p6,5.3.1.9,GLC_6_P_p6 <=> FRUCTOSE_6P_p6,-2.5894245460420255
224,RXN_9651_p1,2.3.1.41,MALONYL_COA_p1 + Octanoyl_ACPs_p1 + PROTON_p1 --> 3_oxo_decanoyl_ACPs_p1 + CARBON_DIOXIDE_p1 + CO_A_p1,0.04176133807598526
225,ORNCARBAMTRANSFER_RXN_p3,2.1.3.3,CARBAMOYL_P_p3 + L_ORNITHINE_p3 <=> L_CITRULLINE_p3 + PROTON_p3 + Pi_p3,0.0029746772480964178
226,PGLUCISOM_RXN_p7,5.3.1.9,GLC_6_P_p7 <=> FRUCTOSE_6P_p7,-2.4100645344546843
227,ORNCARBAMTRANSFER_RXN_p4,2.1.3.3,CARBAMOYL_P_p4 + L_ORNITHINE_p4 <=> L_CITRULLINE_p4 + PROTON_p4 + Pi_p4,0.0
228,RXN_9651_p3,2.3.1.41,MALONYL_COA_p3 + Octanoyl_ACPs_p3 + PROTON_p3 --> 3_oxo_decanoyl_ACPs_p3 + CARBON_DIOXIDE_p3 + CO_A_p3,0.09057340819038637
229,Protein_Translocation_c8,NA,0.93925 ATP_c8 + 1.445 WATER_c8 + 0.50575 aATP_c8 --> 0.7225 ADP_c8 + 0.79475 PROTON_c8 + 1.0115 Pi_c8 + Protein_tranlocation_cost_c8 + 0.7225 aADP_c8 + 0.4335 aPi_c8,0.007216840081708002
230,PGLUCISOM_RXN_p1,5.3.1.9,GLC_6_P_p1 <=> FRUCTOSE_6P_p1,-2.4936570997485585
231,RXN_9651_p2,2.3.1.41,MALONYL_COA_p2 + Octanoyl_ACPs_p2 + PROTON_p2 --> 3_oxo_decanoyl_ACPs_p2 + CARBON_DIOXIDE_p2 + CO_A_p2,0.06578418173678172
232,Protein_Translocation_c9,NA,0.93925 ATP_c9 + 1.445 WATER_c9 + 0.50575 aATP_c9 --> 0.7225 ADP_c9 + 0.79475 PROTON_c9 + 1.0115 Pi_c9 + Protein_tranlocation_cost_c9 + 0.7225 aADP_c9 + 0.4335 aPi_c9,0.002320163583862846
233,PGLUCISOM_RXN_p2,5.3.1.9,GLC_6_P_p2 <=> FRUCTOSE_6P_p2,-2.4102443064653376
234,RXN_9651_p5,2.3.1.41,MALONYL_COA_p5 + Octanoyl_ACPs_p5 + PROTON_p5 --> 3_oxo_decanoyl_ACPs_p5 + CARBON_DIOXIDE_p5 + CO_A_p5,0.07340510282725532
235,PGLUCISOM_RXN_p3,5.3.1.9,GLC_6_P_p3 <=> FRUCTOSE_6P_p3,-2.390246716727096
236,RXN_9651_p4,2.3.1.41,MALONYL_COA_p4 + Octanoyl_ACPs_p4 + PROTON_p4 --> 3_oxo_decanoyl_ACPs_p4 + CARBON_DIOXIDE_p4 + CO_A_p4,0.09625439738386785
237,Protein_Translocation_c4,NA,0.93925 ATP_c4 + 1.445 WATER_c4 + 0.50575 aATP_c4 --> 0.7225 ADP_c4 + 0.79475 PROTON_c4 + 1.0115 Pi_c4 + Protein_tranlocation_cost_c4 + 0.7225 aADP_c4 + 0.4335 aPi_c4,0.10411543314597262
238,Protein_Translocation_c5,NA,0.93925 ATP_c5 + 1.445 WATER_c5 + 0.50575 aATP_c5 --> 0.7225 ADP_c5 + 0.79475 PROTON_c5 + 1.0115 Pi_c5 + Protein_tranlocation_cost_c5 + 0.7225 aADP_c5 + 0.4335 aPi_c5,0.08243040063805554
239,Protein_Translocation_c6,NA,0.93925 ATP_c6 + 1.445 WATER_c6 + 0.50575 aATP_c6 --> 0.7225 ADP_c6 + 0.79475 PROTON_c6 + 1.0115 Pi_c6 + Protein_tranlocation_cost_c6 + 0.7225 aADP_c6 + 0.4335 aPi_c6,0.04565502897022608
240,Protein_Translocation_c7,NA,0.93925 ATP_c7 + 1.445 WATER_c7 + 0.50575 aATP_c7 --> 0.7225 ADP_c7 + 0.79475 PROTON_c7 + 1.0115 Pi_c7 + Protein_tranlocation_cost_c7 + 0.7225 aADP_c7 + 0.4335 aPi_c7,0.019666778101656426
241,PGLUCISOM_RXN_p8,5.3.1.9,GLC_6_P_p8 <=> FRUCTOSE_6P_p8,-2.3784683954419905
242,PGLUCISOM_RXN_p9,5.3.1.9,GLC_6_P_p9 <=> FRUCTOSE_6P_p9,-2.386161682364407
243,Protein_Translocation_c1,NA,0.93925 ATP_c1 + 1.445 WATER_c1 + 0.50575 aATP_c1 --> 0.7225 ADP_c1 + 0.79475 PROTON_c1 + 1.0115 Pi_c1 + Protein_tranlocation_cost_c1 + 0.7225 aADP_c1 + 0.4335 aPi_c1,0.039131078210948134
244,Protein_Translocation_c2,NA,0.93925 ATP_c2 + 1.445 WATER_c2 + 0.50575 aATP_c2 --> 0.7225 ADP_c2 + 0.79475 PROTON_c2 + 1.0115 Pi_c2 + Protein_tranlocation_cost_c2 + 0.7225 aADP_c2 + 0.4335 aPi_c2,0.060486663254025845
245,Protein_Translocation_c3,NA,0.93925 ATP_c3 + 1.445 WATER_c3 + 0.50575 aATP_c3 --> 0.7225 ADP_c3 + 0.79475 PROTON_c3 + 1.0115 Pi_c3 + Protein_tranlocation_cost_c3 + 0.7225 aADP_c3 + 0.4335 aPi_c3,0.09017339793388124
246,3PGAREARR_RXN_p2,5.4.2.1,G3P_p2 <=> 2_PG_p2,2.213324358109168
247,3PGAREARR_RXN_p3,5.4.2.1,G3P_p3 <=> 2_PG_p3,3.179606510007371
248,3PGAREARR_RXN_p1,5.4.2.1,G3P_p1 <=> 2_PG_p1,1.158231565271113
249,3PGAREARR_RXN_p6,5.4.2.1,G3P_p6 <=> 2_PG_p6,0.3088660708943794
250,3PGAREARR_RXN_p7,5.4.2.1,G3P_p7 <=> 2_PG_p7,0.1346203385471078
251,GUANYL_KIN_RXN_c9,2.7.4.8,0.65 ATP_c9 + 0.75 GMP_c9 + 0.78 PROTON_c9 + 0.35 aATP_c9 + 0.06 aGMP_c9 + 0.19 bGMP_c9 --> 0.5 ADP_c9 + 0.5 GDP_c9 + 0.5 aADP_c9 + 0.5 aGDP_c9,0.0
252,3PGAREARR_RXN_p4,5.4.2.1,G3P_p4 <=> 2_PG_p4,0.851620967406434
253,3PGAREARR_RXN_p5,5.4.2.1,G3P_p5 <=> 2_PG_p5,0.5779878856437644
254,3PGAREARR_RXN_p8,5.4.2.1,G3P_p8 <=> 2_PG_p8,0.03631730541484925
255,3PGAREARR_RXN_p9,5.4.2.1,G3P_p9 <=> 2_PG_p9,0.014170464863624077
256,RXN_7737_p10,2.6.1,DELTA1_PIPERIDEINE_2_6_DICARBOXYLATE_p10 + GLT_p10 + PROTON_p10 + WATER_p10 --> 2_KETOGLUTARATE_p10 + LL_DIAMINOPIMELATE_p10,0.0
257,RXN_7674_p9,2.5.1,CPD_7014_p9 + 0.8 PHYTYL_PYROPHOSPHATE_p9 + 0.2 aPHYTYL_PYROPHOSPHATE_p9 --> CHLOROPHYLL_B_p9 + 0.55 PPI_p9 + 0.65 PROTON_p9 + 0.45 bPPI_p9,0.0
258,DADPKIN_RXN_p10,2.7.4.6,0.9 ATP_p10 + 0.79 DADP_p10 + 0.1 PROTON_p10 + 0.1 aATP_p10 + 0.21 aDADP_p10 --> 0.8 ADP_p10 + 0.79 DATP_p10 + 0.2 aADP_p10 + 0.21 aDATP_p10,0.0
259,MAL_ACONITATE_mc1,NA,CIS_ACONITATE_c1 + MAL_m1 + PROTON_c1 <=> CIS_ACONITATE_m1 + MAL_c1 + PROTON_m1,0.0
260,MAL_ACONITATE_mc2,NA,CIS_ACONITATE_c2 + MAL_m2 + PROTON_c2 <=> CIS_ACONITATE_m2 + MAL_c2 + PROTON_m2,0.0
261,2KG_SUC_mc6,NA,2_KETOGLUTARATE_m6 + SUC_c6 <=> 2_KETOGLUTARATE_c6 + SUC_m6,0.0
262,RXN_7674_p3,2.5.1,CPD_7014_p3 + 0.8 PHYTYL_PYROPHOSPHATE_p3 + 0.2 aPHYTYL_PYROPHOSPHATE_p3 --> CHLOROPHYLL_B_p3 + 0.55 PPI_p3 + 0.65 PROTON_p3 + 0.45 bPPI_p3,0.0
263,2KG_SUC_mc7,NA,2_KETOGLUTARATE_m7 + SUC_c7 <=> 2_KETOGLUTARATE_c7 + SUC_m7,0.0
264,RXN_7674_p4,2.5.1,CPD_7014_p4 + 0.8 PHYTYL_PYROPHOSPHATE_p4 + 0.2 aPHYTYL_PYROPHOSPHATE_p4 --> CHLOROPHYLL_B_p4 + 0.55 PPI_p4 + 0.65 PROTON_p4 + 0.45 bPPI_p4,0.0
265,2KG_SUC_mc8,NA,2_KETOGLUTARATE_m8 + SUC_c8 <=> 2_KETOGLUTARATE_c8 + SUC_m8,0.0
266,RXN_7674_p1,2.5.1,CPD_7014_p1 + 0.8 PHYTYL_PYROPHOSPHATE_p1 + 0.2 aPHYTYL_PYROPHOSPHATE_p1 --> CHLOROPHYLL_B_p1 + 0.55 PPI_p1 + 0.65 PROTON_p1 + 0.45 bPPI_p1,0.0
267,2KG_SUC_mc9,NA,2_KETOGLUTARATE_m9 + SUC_c9 <=> 2_KETOGLUTARATE_c9 + SUC_m9,0.0
268,RXN_7674_p2,2.5.1,CPD_7014_p2 + 0.8 PHYTYL_PYROPHOSPHATE_p2 + 0.2 aPHYTYL_PYROPHOSPHATE_p2 --> CHLOROPHYLL_B_p2 + 0.55 PPI_p2 + 0.65 PROTON_p2 + 0.45 bPPI_p2,0.0
269,2PGADEHYDRAT_RXN_c9,4.2.1.11,2_PG_c9 <=> PHOSPHO_ENOL_PYRUVATE_c9 + WATER_c9,1.6092505194656919
270,2KG_SUC_mc2,NA,2_KETOGLUTARATE_m2 + SUC_c2 <=> 2_KETOGLUTARATE_c2 + SUC_m2,0.0
271,RXN_7674_p7,2.5.1,CPD_7014_p7 + 0.8 PHYTYL_PYROPHOSPHATE_p7 + 0.2 aPHYTYL_PYROPHOSPHATE_p7 --> CHLOROPHYLL_B_p7 + 0.55 PPI_p7 + 0.65 PROTON_p7 + 0.45 bPPI_p7,0.0
272,2PGADEHYDRAT_RXN_c8,4.2.1.11,2_PG_c8 <=> PHOSPHO_ENOL_PYRUVATE_c8 + WATER_c8,1.6808822697394583
273,2KG_SUC_mc3,NA,2_KETOGLUTARATE_m3 + SUC_c3 <=> 2_KETOGLUTARATE_c3 + SUC_m3,0.0
274,RXN_7674_p8,2.5.1,CPD_7014_p8 + 0.8 PHYTYL_PYROPHOSPHATE_p8 + 0.2 aPHYTYL_PYROPHOSPHATE_p8 --> CHLOROPHYLL_B_p8 + 0.55 PPI_p8 + 0.65 PROTON_p8 + 0.45 bPPI_p8,0.0
275,2PGADEHYDRAT_RXN_c7,4.2.1.11,2_PG_c7 <=> PHOSPHO_ENOL_PYRUVATE_c7 + WATER_c7,1.925109585965326
276,2KG_SUC_mc4,NA,2_KETOGLUTARATE_m4 + SUC_c4 <=> 2_KETOGLUTARATE_c4 + SUC_m4,0.0
277,RXN_7674_p5,2.5.1,CPD_7014_p5 + 0.8 PHYTYL_PYROPHOSPHATE_p5 + 0.2 aPHYTYL_PYROPHOSPHATE_p5 --> CHLOROPHYLL_B_p5 + 0.55 PPI_p5 + 0.65 PROTON_p5 + 0.45 bPPI_p5,0.0
278,2PGADEHYDRAT_RXN_c6,4.2.1.11,2_PG_c6 <=> PHOSPHO_ENOL_PYRUVATE_c6 + WATER_c6,2.347019196099905
279,2KG_SUC_mc5,NA,2_KETOGLUTARATE_m5 + SUC_c5 <=> 2_KETOGLUTARATE_c5 + SUC_m5,0.0
280,RXN_7674_p6,2.5.1,CPD_7014_p6 + 0.8 PHYTYL_PYROPHOSPHATE_p6 + 0.2 aPHYTYL_PYROPHOSPHATE_p6 --> CHLOROPHYLL_B_p6 + 0.55 PPI_p6 + 0.65 PROTON_p6 + 0.45 bPPI_p6,0.0
281,2PGADEHYDRAT_RXN_c5,4.2.1.11,2_PG_c5 <=> PHOSPHO_ENOL_PYRUVATE_c5 + WATER_c5,3.2665038652077936
282,2PGADEHYDRAT_RXN_c4,4.2.1.11,2_PG_c4 <=> PHOSPHO_ENOL_PYRUVATE_c4 + WATER_c4,4.99383089712711
283,2PGADEHYDRAT_RXN_c3,4.2.1.11,2_PG_c3 <=> PHOSPHO_ENOL_PYRUVATE_c3 + WATER_c3,0.0
284,2PGADEHYDRAT_RXN_c2,4.2.1.11,2_PG_c2 <=> PHOSPHO_ENOL_PYRUVATE_c2 + WATER_c2,0.36687873785345637
285,2PGADEHYDRAT_RXN_c1,4.2.1.11,2_PG_c1 <=> PHOSPHO_ENOL_PYRUVATE_c1 + WATER_c1,1.298930111466977
